"word","frequency","level"
"by-products",0,7
"bypass",0,7
"byrd",1,7
"byron",0,7
"byzantine",2,7
"byzantines",0,7
"c",23,7
"cab",8,7
"cabbage",8,7
"cabbages",3,7
"cabin",35,7
"cabinet",10,7
"cabinets",3,7
"cabins",8,7
"cable",8,7
"cables",7,7
"cabot",2,7
"cacao",4,7
"cactus",5,7
"caddie",2,7
"caesar",8,7
"caesar's",2,7
"cafe",2,7
"cafes",1,7
"cafeteria",5,7
"cage",17,7
"cages",4,7
"cairo",3,7
"cake",17,7
"cakes",10,7
"cal",2,7
"calamity",0,7
"calcium",9,7
"calculate",4,7
"calculated",4,7
"calculating",0,7
"calculation",1,7
"calculations",2,7
"calculator",0,7
"calculators",1,7
"caleb",1,7
"calendar",11,7
"calendars",2,7
"calf",10,7
"calhoun",1,7
"california",74,7
"california's",1,7
"caliph",1,7
"call",232,7
"called",1333,7
"caller",2,7
"calling",41,7
"callisto",2,7
"calls",27,7
"calm",37,7
"calmed",2,7
"calmly",8,7
"calorie",1,7
"calories",12,7
"calves",5,7
"calvin",2,7
"cam",0,7
"cambium",0,7
"cambridge",2,7
"came",857,7
"camel",7,7
"camels",8,7
"camera",32,7
"cameras",11,7
"camouflage",1,7
"camp",64,7
"campaign",8,7
"campaigning",0,7
"campaigns",0,7
"campbell",1,7
"camped",4,7
"camper",1,7
"campers",2,7
"campfire",6,7
"campfires",2,7
"campgrounds",0,7
"camping",6,7
"camps",12,7
"campsite",1,7
"campus",5,7
"can",2352,7
"can't",153,7
"canaan",1,7
"canada",64,7
"canada's",2,7
"canadian",10,7
"canadians",2,7
"canal",30,7
"canals",13,7
"canary",2,7
"canaveral",0,7
"cancel",1,7
"canceled",1,7
"cancelled",0,7
"cancer",12,7
"candidate",5,7
"candidates",2,7
"candies",1,7
"candle",20,7
"candles",16,7
"candlesticks",1,7
"candy",22,7
"cane",18,7
"canes",1,7
"canine",1,7
"canned",3,7
"canning",1,7
"cannon",9,7
"cannonball",1,7
"cannons",4,7
"cannot",234,7
"canoe",21,7
"canoes",12,7
"canopy",3,7
"cans",14,7
"canteen",1,7
"canterbury",1,7
"canton",1,7
"canvas",15,7
"canyon",16,7
"canyons",4,7
"cap",36,7
"capabilities",0,7
"capability",0,7
"capable",13,7
"capacities",0,7
"capacity",7,7
"cape",22,7
"capillaries",2,7
"capillary",1,7
"capita",0,7
"capital",64,7
"capitalism",0,7
"capitalist",0,7
"capitalists",0,7
"capitalize",1,7
"capitalized",2,7
"capitals",2,7
"capitol",3,7
"caps",12,7
"capsule",8,7
"capsules",0,7
"captain",90,7
"captain's",3,7
"captains",5,7
"caption",0,7
"captive",4,7
"captives",2,7
"captivity",2,7
"capture",14,7
"captured",20,7
"capturing",1,7
"car",218,7
"car's",2,7
"caravan",3,7
"caravans",2,7
"carbohydrate",1,7
"carbohydrates",7,7
"carbon",65,7
"carbonate",0,7
"carcass",1,7
"card",42,7
"cardboard",7,7
"cardiac",0,7
"cardinal",1,7
"cardinals",0,7
"cardiovascular",0,7
"cards",28,7
"care",190,7
"cared",21,7
"career",35,7
"careers",7,7
"carefree",0,7
"careful",75,7
"carefully",161,7
"careless",11,7
"carelessly",4,7
"carelessness",2,7
"cares",7,7
"cargo",12,7
"cargoes",1,7
"caribbean",7,7
"caribou",3,7
"caring",7,7
"carl",3,7
"carla",1,7
"carlo",0,7
"carlos",0,7
"carmen",3,7
"carnegie",2,7
"carnival",3,7
"carnivores",0,7
"carnivorous",2,7
"carol",5,7
"carolina",18,7
"carolinas",1,7
"caroline",5,7
"carpenter",7,7
"carpenters",3,7
"carpentry",1,7
"carpet",15,7
"carpeted",3,7
"carpeting",1,7
"carpets",4,7
"carr",3,7
"carriage",20,7
"carriages",3,7
"carrie",7,7
"carried",194,7
"carrier",7,7
"carriers",3,7
"carries",32,7
"carrot",2,7
"carrots",8,7
"carruthers",0,7
"carry",156,7
"carrying",79,7
"cars",104,7
"carson",5,7
"cart",14,7
"carter",5,7
"carter's",0,7
"carthage",2,7
"cartier",1,7
"cartilage",2,7
"carton",2,7
"cartons",4,7
"cartoon",4,7
"cartoons",3,7
"cartridge",0,7
"cartridges",1,7
"carts",8,7
"caruso",0,7
"carve",3,7
"carved",28,7
"carver",2,7
"carvers",0,7
"carving",5,7
"carvings",3,7
"cascade",1,7
"case",163,7
"cases",58,7
"casey",1,7
"cash",12,7
"cashier",0,7
"casket",0,7
"caspian",7,7
"cass",0,7
"cassette",0,7
"cast",38,7
"caste",2,7
"casting",4,7
"castle",30,7
"castles",4,7
"castro",0,7
"casts",0,7
"casual",8,7
"casually",4,7
"casualties",0,7
"cat",47,7
"cat's",3,7
"catalog",7,7
"catalogs",1,7
"catalogue",1,7
"catalyst",0,7
"catastrophe",1,7
"catch",91,7
"catcher",2,7
"catches",5,7
"catching",18,7
"categories",3,7
"categorized",0,7
"category",4,7
"caterpillar",3,7
"caterpillars",2,7
"catfish",1,7
"cathedral",7,7
"catherine",6,7
"cathode",0,7
"catholic",13,7
"catholics",4,7
"cathy",1,7
"cats",23,7
"cattails",1,7
"cattle",83,7
"cattlemen",0,7
"caught",130,7
"causal",0,7
"cause",168,7
"cause-and-effect",1,7
"caused",103,7
"causes",77,7
"causing",19,7
"caution",6,7
"cautioned",1,7
"cautious",5,7
"cautiously",9,7
"cavalry",4,7
"cave",49,7
"cavern",3,7
"caverns",1,7
"caves",21,7
"cavities",0,7
"cavity",6,7
"caw",1,7
"cease",2,7
"ceased",13,7
"ceaseless",0,7
"ceases",0,7
"cecil",1,7
"cedar",6,7
"cedars",2,7
"ceiling",28,7
"ceilings",3,7
"celebrate",11,7
"celebrated",5,7
"celebrating",2,7
"celebration",12,7
"celebrations",2,7
"celery",2,7
"celestial",1,7
"celia",1,7
"cell",87,7
"cellar",10,7
"cellars",1,7
"cellophane",0,7
"cells",163,7
"cellular",0,7
"cellulose",2,7
"celsius",1,7
"celtic",1,7
"celts",1,7
"cement",6,7
"cemented",1,7
"cemetery",6,7
"censorship",0,7
"census",4,7
"cent",9,7
"center",209,7
"centered",3,7
"centers",23,7
"centimeter",3,7
"centimeters",14,7
"centipede",0,7
"central",91,7
"centralization",0,7
"centralized",0,7
"centre",2,7
"centrifugal",0,7
"cents",18,7
"centuries",39,7
"century",67,7
"ceramic",0,7
"ceramics",0,7
"cereal",6,7
"cereals",3,7
"cerebellum",1,7
"cerebral",1,7
"cerebrum",2,7
"ceremonial",2,7
"ceremonies",8,7
"ceremony",11,7
"certain",295,7
"certainly",95,7
"certainty",3,7
"certificate",1,7
"certificates",0,7
"certification",0,7
"certified",0,7
"cesar",2,7
"ceylon",1,7
"ch'in",0,7
"chain",43,7
"chained",1,7
"chains",21,7
"chair",85,7
"chairman",4,7
"chairperson",0,7
"chairs",26,7
"chalk",4,7
"chalkboard",5,7
"challenge",19,7
"challenged",4,7
"challenger",1,7
"challenges",5,7
"challenging",4,7
"chamber",18,7
"chamberlain",0,7
"chambers",9,7
"chameleon",0,7
"champagne",2,7
"champion",9,7
"champions",3,7
"championship",4,7
"champlain",3,7
"chan",0,7
"chance",125,7
"chanced",2,7
"chancellor",0,7
"chances",20,7
"chang",1,7
"change",344,7
"changed",192,7
"changes",207,7
"changing",64,7
"channel",13,7
"channels",4,7
"chant",3,7
"chanted",2,7
"chanting",1,7
"chaos",2,7
"chap",1,7
"chapel",2,7
"chapter",115,7
"chapters",10,7
"character",40,7
"character's",1,7
"characteristic",6,7
"characteristically",0,7
"characteristics",16,7
"characterization",0,7
"characterize",0,7
"characterized",0,7
"characters",33,7
"charcoal",7,7
"charge",81,7
"charged",30,7
"charges",28,7
"charging",4,7
"chariot",7,7
"chariots",1,7
"charitable",0,7
"charity",5,7
"charlemagne",4,7
"charlene",0,7
"charles",39,7
"charleston",2,7
"charley",4,7
"charlie",20,7
"charlie's",0,7
"charlotte",1,7
"charm",7,7
"charmed",1,7
"charming",7,7
"charms",1,7
"charred",2,7
"chart",33,7
"charter",3,7
"chartered",0,7
"charters",0,7
"charts",8,7
"chase",10,7
"chased",6,7
"chasing",8,7
"chasm",1,7
"chat",3,7
"chatter",2,7
"chattered",1,7
"chattering",5,7
"chatting",2,7
"chauffeur",1,7
"chavez",2,7
"cheap",13,7
"cheaper",10,7
"cheapest",0,7
"cheaply",2,7
"cheat",1,7
"cheated",2,7
"cheating",0,7
"check",91,7
"checked",25,7
"checker",0,7
"checkers",1,7
"checking",15,7
"checklist",1,7
"checks",14,7
"checkup",0,7
"cheek",11,7
"cheeks",21,7
"cheer",7,7
"cheered",9,7
"cheerful",16,7
"cheerfully",5,7
"cheerfulness",1,7
"cheering",5,7
"cheers",5,7
"cheery",1,7
"cheese",24,7
"cheeses",0,7
"chef",0,7
"chemical",57,7
"chemically",4,7
"chemicals",44,7
"chemist",2,7
"chemistry",7,7
"chemists",2,7
"cherished",2,7
"cherokee",4,7
"cherokees",1,7
"cherries",3,7
"cherry",8,7
"cheryl",2,7
"chesapeake",0,7
"chess",6,7
"chest",47,7
"chester",5,7
"chestnut",4,7
"chests",5,7
"chet",5,7
"chew",6,7
"chewed",6,7
"chewing",9,7
"cheyenne",3,7
"chi",2,7
"chiang",1,7
"chicago",31,7
"chicago's",0,7
"chick",5,7
"chicken",19,7
"chickens",24,7
"chicks",2,7
"chico",0,7
"chief",82,7
"chief's",2,7
"chiefly",9,7
"chiefs",8,7
"child",164,7
"child's",11,7
"childbirth",0,7
"childhood",17,7
"childish",3,7
"children",437,7
"children's",17,7
"chile",3,7
"chili",2,7
"chill",8,7
"chilled",1,7
"chilling",1,7
"chills",0,7
"chilly",5,7
"chimney",13,7
"chimneys",6,7
"chimp",1,7
"chimpanzee",1,7
"chimpanzees",1,7
"chimps",0,7
"chin",22,7
"china",78,7
"china's",2,7
"chinese",65,7
"ching",0,7
"chinook",1,7
"chip",5,7
"chipmunk",1,7
"chipmunks",1,7
"chipped",3,7
"chips",9,7
"chirping",1,7
"chisel",1,7
"chisholm",1,7
"chivalry",0,7
"chloride",1,7
"chlorine",2,7
"chlorophyll",3,7
"chloroplasts",0,7
"chocolate",22,7
"choice",51,7
"choices",14,7
"choir",4,7
"choke",2,7
"choked",5,7
"choking",3,7
"cholera",1,7
"cholesterol",1,7
"choose",95,7
"chooses",6,7
"choosing",13,7
"chop",4,7
"chopped",4,7
"chopping",4,7
"choppy",2,7
"chops",1,7
"chore",2,7
"chores",12,7
"chorus",4,7
"chose",32,7
"chosen",52,7
"chou",1,7
"chowder",0,7
"chris",8,7
"christ",8,7
"christendom",0,7
"christened",1,7
"christian",20,7
"christianity",3,7
"christians",10,7
"christina",1,7
"christmas",67,7
"christopher",10,7
"chromium",0,7
"chromosome",1,7
"chromosomes",4,7
"chronic",0,7
"chronicle",1,7
"chronological",0,7
"chubby",1,7
"chuck",3,7
"chuckle",2,7
"chuckled",5,7
"chuckling",1,7
"chum",0,7
"chunk",3,7
"chunks",7,7
"church",110,7
"churches",8,7
"churchill",2,7
"churchmen",0,7
"churchyard",2,7
"churn",0,7
"churned",2,7
"churning",3,7
"chute",2,7
"cicero",0,7
"cider",2,7
"cigar",6,7
"cigarette",12,7
"cigarettes",8,7
"cigars",1,7
"cilia",1,7
"cincinnati",2,7
"cinderella",2,7
"cinders",2,7
"cindy",1,7
"cinnamon",1,7
"circle",60,7
"circled",13,7
"circles",19,7
"circling",7,7
"circuit",26,7
"circuits",4,7
"circular",9,7
"circulate",1,7
"circulated",0,7
"circulates",1,7
"circulating",0,7
"circulation",1,7
"circulatory",4,7
"circumference",1,7
"circumstance",0,7
"circumstances",10,7
"circus",12,7
"cite",0,7
"cited",0,7
"cities",180,7
"citizen",15,7
"citizens",42,7
"citizens'",0,7
"citizenship",1,7
"citrus",5,7
"city",424,7
"city's",9,7
"city-state",1,7
"city-states",2,7
"civic",0,7
"civil",31,7
"civilian",1,7
"civilians",1,7
"civilization",29,7
"civilizations",5,7
"civilized",6,7
"clad",2,7
"claim",28,7
"claimed",18,7
"claiming",1,7
"claims",9,7
"clam",6,7
"clambered",2,7
"clamor",1,7
"clamped",2,7
"clams",7,7
"clan",8,7
"clang",1,7
"clans",2,7
"clap",3,7
"clapped",6,7
"clapping",3,7
"clara",7,7
"clare",0,7
"clarence",1,7
"clarification",0,7
"clarify",1,7
"clarinet",0,7
"clarity",2,7
"clark",9,7
"clash",1,7
"clasped",2,7
"class",151,7
"classed",0,7
"classes",36,7
"classic",1,7
"classical",2,7
"classics",1,7
"classification",1,7
"classifications",0,7
"classified",14,7
"classify",8,7
"classifying",2,7
"classmate",2,7
"classmates",20,7
"classroom",24,7
"classrooms",2,7
"clatter",4,7
"clattered",1,7
"clattering",1,7
"claude",1,7
"claude's",0,7
"claudia",1,7
"claus",2,7
"clause",6,7
"clauses",1,7
"claw",5,7
"clawed",2,7
"claws",14,7
"clay",25,7
"clayton",0,7
"clean",124,7
"cleaned",21,7
"cleaner",8,7
"cleaners",2,7
"cleaning",22,7
"cleanliness",2,7
"cleans",1,7
"cleansed",0,7
"cleansing",0,7
"clear",192,7
"clear-cut",0,7
"clearance",0,7
"cleared",30,7
"clearer",7,7
"clearest",0,7
"clearing",22,7
"clearings",1,7
"clearly",61,7
"clears",1,7
"cleft",2,7
"clenched",4,7
"cleopatra",1,7
"clergy",1,7
"clergyman",2,7
"clergymen",0,7
"clerical",0,7
"clerk",12,7
"clerks",3,7
"cleveland",5,7
"clever",17,7
"cleverly",1,7
"cleverness",2,7
"cliches",0,7
"click",6,7
"clicked",2,7
"clicking",1,7
"clicks",1,7
"client",1,7
"client's",0,7
"clients",1,7
"cliff",19,7
"cliffs",18,7
"climate",74,7
"climates",17,7
"climatic",0,7
"climax",4,7
"climb",44,7
"climbed",54,7
"climbers",3,7
"climbing",20,7
"climbs",3,7
"cling",4,7
"clinging",7,7
"clings",0,7
"clinic",3,7
"clinical",0,7
"clinics",0,7
"clinton",1,7
"clip",2,7
"clipped",4,7
"clipper",1,7
"clippers",1,7
"clipping",1,7
"clippings",1,7
"clips",1,7
"cloak",9,7
"cloaks",2,7
"clock",48,7
"clocks",10,7
"clockwise",1,7
"clogged",2,7
"clogs",0,7
"close",251,7
"closed",98,7
"closely",54,7
"closeness",0,7
"closer",65,7
"closes",3,7
"closest",13,7
"closet",12,7
"closets",2,7
"closing",23,7
"clot",0,7
"cloth",73,7
"clothe",1,7
"clothed",3,7
"clothes",127,7
"clothesline",0,7
"clothing",79,7
"cloths",1,7
"cloud",41,7
"clouded",1,7
"cloudless",2,7
"clouds",61,7
"cloudy",8,7
"clover",6,7
"clown",2,7
"clowns",1,7
"club",41,7
"clubhouse",1,7
"clubs",10,7
"clue",18,7
"clues",23,7
"clump",6,7
"clumps",6,7
"clumsily",1,7
"clumsy",10,7
"clung",11,7
"cluster",8,7
"clustered",4,7
"clusters",6,7
"clutch",1,7
"clutched",5,7
"clutching",5,7
"clutter",0,7
"cluttered",1,7
"clyde",3,7
"co-operation",0,7
"co-workers",0,7
"coach",27,7
"coaches",2,7
"coaching",0,7
"coachman",1,7
"coal",85,7
"coalition",0,7
"coals",7,7
"coarse",9,7
"coast",111,7
"coastal",13,7
"coaster",3,7
"coastline",6,7
"coastlines",1,7
"coasts",9,7
"coat",60,7
"coated",6,7
"coating",3,7
"coats",19,7
"coax",2,7
"coaxed",1,7
"cob",1,7
"cobalt",0,7
"cobb",0,7
"cobbler",1,7
"cobwebs",0,7
"coca-cola",0,7
"cock",2,7
"cocked",3,7
"cockpit",2,7
"cocoa",9,7
"coconut",4,7
"coconuts",2,7
"cocoon",3,7
"cod",8,7
"code",25,7
"coded",1,7
"codes",5,7
"codfish",1,7
"coffee",47,7
"coffin",3,7
"cognitive",0,7
"coherence",0,7
"coherent",0,7
"cohesive",0,7
"coil",11,7
"coiled",4,7
"coils",3,7
"coin",8,7
"coincidence",1,7
"coined",1,7
"coins",20,7
"coke",3,7
"cola",0,7
"cold",296,7
"cold-blooded",1,7
"colder",16,7
"coldest",4,7
"coldly",3,7
"coldness",2,7
"colds",1,7
"colin",0,7
"collapse",6,7
"collapsed",6,7
"collapsing",1,7
"collar",18,7
"collars",2,7
"collateral",0,7
"colleague",0,7
"colleagues",1,7
"collect",31,7
"collected",27,7
"collecting",18,7
"collection",25,7
"collections",3,7
"collective",5,7
"collectively",0,7
"collector",3,7
"collectors",2,7
"collects",7,7
"college",75,7
"colleges",5,7
"collide",1,7
"collided",2,7
"colliding",0,7
"collie",1,7
"collins",5,7
"collision",3,7
"collisions",0,7
"colombia",2,7
"colon",1,7
"colonel",19,7
"colonial",19,7
"colonies",48,7
"colonists",30,7
"colonization",0,7
"colonized",0,7
"colony",37,7
"color",142,7
"colorado",13,7
"colored",22,7
"colorful",12,7
"coloring",8,7
"colorless",3,7
"colors",50,7
"colour",3,7
"coloured",1,7
"colt",8,7
"colts",3,7
"columbia",10,7
"columbus",36,7
"columbus's",1,7
"column",22,7
"columns",10,7
"coma",2,7
"comb",13,7
"combat",4,7
"combed",6,7
"combination",22,7
"combinations",5,7
"combine",18,7
"combined",27,7
"combines",7,7
"combing",1,7
"combining",5,7
"combs",1,7
"combustion",3,7
"come",799,7
"comedy",1,7
"comes",181,7
"comet",11,7
"comets",2,7
"comfort",28,7
"comfortable",51,7
"comfortably",9,7
"comforted",3,7
"comforting",2,7
"comforts",1,7
"comic",5,7
"comics",1,7
"comin'",0,7
"coming",199,7
"comma",4,7
"command",27,7
"commanded",10,7
"commander",14,7
"commander-in-chief",0,7
"commanders",1,7
"commanding",3,7
"commands",9,7
"commas",2,7
"commenced",1,7
"comment",4,7
"commented",4,7
"comments",6,7
"commerce",4,7
"commercial",13,7
"commercially",0,7
"commercials",2,7
"commission",4,7
"commissioned",0,7
"commissioner",3,7
"commissioners",0,7
"commissions",0,7
"commit",1,7
"commitment",1,7
"commitments",0,7
"committed",7,7
"committee",24,7
"committees",3,7
"committing",0,7
"commodities",0,7
"commodity",0,7
"commodore",0,7
"common",167,7
"commoner",0,7
"commonly",15,7
"commonplace",1,7
"commons",1,7
"commonwealth",0,7
"commotion",2,7
"communal",1,7
"commune",1,7
"communes",1,7
"communicable",0,7
"communicate",26,7
"communicated",0,7
"communicates",1,7
"communicating",4,7
"communication",21,7
"communications",3,7
"communicator",0,7
"communion",0,7
"communism",2,7
"communist",8,7
"communists",5,7
"communities",42,7
"community",97,7
"compact",5,7
"companies",34,7
"companion",15,7
"companions",16,7
"companionship",3,7
"company",114,7
"company's",3,7
"comparable",0,7
"comparative",1,7
"comparatively",2,7
"compare",43,7
"compared",38,7
"compares",1,7
"comparing",6,7
"comparison",17,7
"comparisons",3,7
"compartment",5,7
"compartments",2,7
"compass",22,7
"compasses",1,7
"compassion",1,7
"compatible",0,7
"compel",0,7
"compelled",3,7
"compelling",0,7
"compensate",0,7
"compensated",0,7
"compensation",0,7
"compete",13,7
"competed",2,7
"competence",0,7
"competent",1,7
"competing",5,7
"competition",10,7
"competitive",1,7
"competitor",0,7
"competitors",1,7
"complain",5,7
"complained",9,7
"complaining",4,7
"complains",1,7
"complaint",5,7
"complaints",3,7
"complement",3,7
"complements",1,7
"complete",97,7
"completed",26,7
"completely",83,7
"completes",3,7
"completing",2,7
"completion",1,7
"complex",27,7
"complexes",0,7
"complexion",2,7
"complexity",0,7
"compliance",0,7
"complicated",22,7
"complications",0,7
"compliment",2,7
"compliments",0,7
"comply",0,7
"component",0,7
"components",0,7
"compose",1,7
"composed",13,7
"composing",1,7
"composite",0,7
"composition",18,7
"compositions",3,7
"compost",0,7
"compound",34,7
"compounded",1,7
"compounds",12,7
"comprehend",1,7
"comprehension",1,7
"comprehensive",0,7
"compress",0,7
"compressed",6,7
"compression",2,7
"comprise",0,7
"comprised",0,7
"compromise",5,7
"compulsory",0,7
"computation",0,7
"computations",0,7
"compute",0,7
"computed",0,7
"computer",31,7
"computer's",0,7
"computerized",0,7
"computers",20,7
"computing",0,7
"comrade",3,7
"comrades",3,7
"con",2,7
"concave",2,7
"conceal",3,7
"concealed",4,7
"concealing",0,7
"conceded",0,7
"conceited",1,7
"conceivable",0,7
"conceivably",0,7
"conceive",0,7
"conceived",2,7
"concentrate",12,7
"concentrated",9,7
"concentrates",0,7
"concentrating",2,7
"concentration",7,7
"concentrations",0,7
"concept",5,7
"conception",0,7
"concepts",3,7
"conceptual",0,7
"concern",21,7
"concerned",37,7
"concerning",4,7
"concerns",6,7
"concert",7,7
"concerts",2,7
"concession",1,7
"concessions",0,7
"concise",0,7
"conclude",3,7
"concluded",7,7
"concludes",0,7
"concluding",1,7
"conclusion",16,7
"conclusions",6,7
"concord",3,7
"concrete",11,7
"concussion",1,7
"condemn",1,7
"condemnation",0,7
"condemned",2,7
"condensation",1,7
"condense",0,7
"condensed",2,7
"condenses",1,7
"condition",40,7
"conditioned",0,7
"conditioner",0,7
"conditioners",0,7
"conditioning",3,7
"conditions",59,7
"conduct",12,7
"conducted",6,7
"conducting",1,7
"conduction",1,7
"conductor",11,7
"conductors",2,7
"conducts",1,7
"cone",9,7
"cone-shaped",2,7
"cones",10,7
"confederacy",3,7
"confederate",4,7
"confederates",0,7
"confederation",2,7
"confer",0,7
"conference",7,7
"conferences",1,7
"conferred",1,7
"confess",3,7
"confessed",4,7
"confession",2,7
"confided",1,7
"confidence",17,7
"confident",6,7
"confidential",0,7
"confidently",1,7
"configuration",0,7
"confine",0,7
"confined",3,7
"confinement",1,7
"confines",0,7
"confirm",1,7
"confirmation",0,7
"confirmed",2,7
"conflict",12,7
"conflicting",0,7
"conflicts",6,7
"conform",0,7
"conformity",0,7
"confront",0,7
"confrontation",0,7
"confronted",3,7
"confronting",0,7
"confucius",2,7
"confuse",4,7
"confused",20,7
"confusing",4,7
"confusion",17,7
"congestion",0,7
"congo",2,7
"congratulate",1,7
"congratulations",1,7
"congregation",2,7
"congress",39,7
"congressional",1,7
"congressman",2,7
"congressmen",1,7
"conical",1,7
"conifers",2,7
"conjunction",2,7
"conjunctions",2,7
"connect",15,7
"connected",42,7
"connecticut",11,7
"connecting",7,7
"connection",9,7
"connections",3,7
"connective",1,7
"connects",11,7
"connie",2,7
"connotations",0,7
"conquer",9,7
"conquered",18,7
"conquering",1,7
"conqueror",2,7
"conquerors",2,7
"conquest",3,7
"conquests",1,7
"conrad",1,7
"conscience",4,7
"conscientious",0,7
"conscious",11,7
"consciously",1,7
"consciousness",7,7
"consecutive",0,7
"consensus",0,7
"consent",7,7
"consented",1,7
"consequence",3,7
"consequences",4,7
"consequent",0,7
"consequently",3,7
"conservation",9,7
"conservationists",0,7
"conservative",1,7
"conservatives",0,7
"conserve",6,7
"conserved",0,7
"conserving",0,7
"consider",56,7
"considerable",13,7
"considerably",4,7
"considerate",1,7
"consideration",4,7
"considerations",0,7
"considered",68,7
"considering",11,7
"considers",2,7
"consist",7,7
"consisted",8,7
"consistency",0,7
"consistent",3,7
"consistently",0,7
"consisting",2,7
"consists",31,7
"consolation",1,7
"console",2,7
"consolidated",0,7
"consonant",1,7
"conspicuous",2,7
"conspiracy",1,7
"constable",3,7
"constance",1,7
"constant",36,7
"constantine",1,7
"constantinople",4,7
"constantly",33,7
"constellation",3,7
"constellations",3,7
"consternation",0,7
"constituent",0,7
"constituents",0,7
"constitute",0,7
"constituted",0,7
"constitutes",0,7
"constitution",26,7
"constitutional",0,7
"constitutions",2,7
"constraint",0,7
"constraints",0,7
"constrictor",0,7
"construct",4,7
"constructed",5,7
"constructing",0,7
"construction",20,7
"constructive",0,7
"consul",0,7
"consult",3,7
"consultant",0,7
"consultation",0,7
"consulted",1,7
"consulting",1,7
"consume",2,7
"consumed",3,7
"consumer",13,7
"consumers",9,7
"consumers'",0,7
"consumes",0,7
"consuming",1,7
"consumption",2,7
"contact",35,7
"contacted",1,7
"contacting",0,7
"contacts",2,7
"contagious",0,7
"contain",63,7
"contained",26,7
"container",16,7
"containers",8,7
"containing",23,7
"contains",90,7
"contaminated",0,7
"contamination",0,7
"contemplate",0,7
"contemplated",0,7
"contemplation",0,7
"contemporaries",0,7
"contemporary",0,7
"contempt",3,7
"contend",0,7
"contended",0,7
"content",25,7
"contented",4,7
"contention",0,7
"contentment",1,7
"contents",15,7
"contest",18,7
"contestants",0,7
"contests",3,7
"context",8,7
"continent",33,7
"continental",21,7
"continents",28,7
"continual",1,7
"continually",9,7
"continuation",0,7
"continue",58,7
"continued",102,7
"continues",25,7
"continuing",6,7
"continuity",0,7
"continuous",7,7
"continuously",2,7
"continuum",0,7
"contour",8,7
"contract",18,7
"contracted",1,7
"contracting",0,7
"contraction",0,7
"contractions",1,7
"contractor",0,7
"contracts",6,7
"contradict",1,7
"contradiction",0,7
"contradictory",0,7
"contraption",1,7
"contrary",9,7
"contrast",12,7
"contrasted",0,7
"contrasts",2,7
"contribute",5,7
"contributed",3,7
"contributes",0,7
"contributing",0,7
"contribution",3,7
"contributions",2,7
"contrived",0,7
"control",147,7
"controlled",31,7
"controlling",5,7
"controls",23,7
"controversial",0,7
"controversies",0,7
"controversy",0,7
"convection",2,7
"convenience",2,7
"conveniences",1,7
"convenient",8,7
"conveniently",0,7
"convent",1,7
"convention",7,7
"conventional",1,7
"conventions",1,7
"conversation",47,7
"conversational",0,7
"conversations",7,7
"converse",0,7
"conversely",0,7
"conversion",0,7
"convert",3,7
"converted",6,7
"convertible",0,7
"converting",1,7
"converts",0,7
"convex",3,7
"convey",1,7
"conveyed",0,7
"conveyor",0,7
"conveys",0,7
"convict",1,7
"convicted",1,7
"conviction",5,7
"convictions",0,7
"convince",7,7
"convinced",18,7
"convincing",2,7
"convulsions",0,7
"cooing",0,7
"cook",39,7
"cook's",0,7
"cooked",13,7
